timestamp,capteurA,capteurB,PIR,label
2840267,1,1,1,rien
2840473,1,1,1,rien
2840679,1,1,1,rien
2840884,1,1,1,rien
2841090,1,1,1,rien
2841296,1,1,1,rien
2841502,0,1,1,rien
2841708,1,1,1,rien
2841913,1,0,1,entrer
2842119,1,1,1,rien
2842325,1,1,1,rien
2842531,1,1,1,rien
2842736,1,1,1,rien
2842942,1,1,1,rien
2843148,1,1,1,rien
2843354,1,1,1,rien
2843560,1,1,1,rien
2843766,1,1,1,rien
2843972,1,1,1,rien
2844178,1,1,1,rien
2844383,1,1,1,rien
2844589,1,1,1,rien
2844795,1,1,1,rien
2845001,1,1,1,rien
2845206,1,1,0,rien
2845412,1,1,0,rien
2845618,1,1,0,rien
2845824,1,1,0,rien
2846030,1,1,0,rien
2846236,1,1,0,rien
2846442,1,1,0,rien
2846648,1,1,0,rien
2846854,1,1,0,rien
2847059,1,1,0,rien
2847265,1,1,0,rien
2847471,1,1,0,rien
2847680,1,1,0,rien
2847882,1,1,0,rien
2848088,1,1,0,rien
2848294,1,1,0,rien
2848500,1,1,0,rien
2848705,1,1,0,rien
2848910,1,0,0,rien
2849116,1,0,0,rien
2849322,1,0,0,rien
2849528,1,0,0,rien
2849734,1,1,0,rien
2849940,1,1,0,rien
2850145,1,1,1,rien
2850351,1,1,1,rien
2850557,0,1,1,sortie
2850763,0,1,1,rien
